"","x"
"8138","0"
"8139","0"
"8140","1"
"8141","11"
"8142","2"
"8143","1"
"8144","1"
"8145","0"
"8146","11"
"8147","1"
"8148","1"
"8149","1"
"8150","9"
"8151","3"
"8152","7"
"8153","2"
"8154","0"
"8155","1"
"8156","1"
"8157","1"
"8158","1"
"8159","2"
"8160","0"
"8161","9"
"8162","1"
"8163","2"
"8164","6"
"8165","1"
"8166","10"
"8167","2"
"8168","0"
"8169","0"
"8170","9"
"8171","7"
"8172","8"
"8173","0"
"8174","1"
"8175","1"
"8176","0"
"8177","1"
"8178","0"
"8179","1"
"8180","1"
"8181","1"
"8182","3"
"8183","1"
"8184","1"
"8185","3"
"8186","2"
"8187","1"
"8188","7"
"8189","1"
"8190","8"
"8191","1"
"8192","3"
"8193","10"
"8194","1"
"8195","2"
"8196","1"
"8197","1"
"8198","5"
"8199","0"
"8200","5"
"8201","1"
"8202","0"
"8203","2"
"8204","0"
"8205","1"
"8206","8"
"8207","2"
"8208","9"
"8209","0"
"8210","1"
"8211","7"
"8212","1"
"8213","1"
"8214","0"
"8215","1"
"8216","8"
"8217","1"
"8218","0"
"8219","0"
"8220","7"
"8221","1"
"8222","6"
"8223","1"
"8224","1"
"8225","0"
"8226","1"
"8227","0"
"8228","1"
"8229","6"
"8230","6"
"8231","10"
"8232","1"
"8233","0"
"8234","1"
"8235","2"
"8236","7"
"8237","3"
"8238","1"
"8239","1"
"8240","1"
"8241","1"
"8242","1"
"8243","3"
"8244","1"
"8245","3"
"8246","0"
"8247","1"
"8248","0"
"8249","7"
"8250","2"
"8251","8"
"8252","10"
"8253","12"
"8254","11"
"8255","3"
"8256","3"
"8257","4"
"8258","7"
"8259","1"
"8260","1"
"8261","0"
"8262","1"
"8263","1"
"8264","10"
"8265","2"
"8266","0"
"8267","3"
"8268","0"
"8269","3"
"8270","1"
"8271","8"
"8272","2"
"8273","4"
"8274","2"
"8275","0"
"8276","1"
"8277","3"
"8278","0"
"8279","7"
"8280","1"
"8281","0"
"8282","0"
"8283","9"
"8284","8"
"8285","6"
"8286","7"
"8287","0"
"8288","1"
"8289","1"
"8290","1"
"8291","1"
"8292","1"
"8293","5"
"8294","9"
"8295","0"
"8296","1"
"8297","1"
"8298","2"
"8299","3"
"8300","0"
"8301","3"
"8302","3"
"8303","2"
"8304","1"
"8305","8"
"8306","1"
"8307","1"
"8308","8"
"8309","1"
"8310","1"
"8311","3"
"8312","0"
"8313","0"
"8314","8"
"8315","0"
"8316","6"
"8317","0"
"8318","2"
"8319","1"
"8320","1"
"8321","7"
"8322","1"
"8323","0"
"8324","0"
"8325","1"
"8326","0"
"8327","1"
"8328","2"
"8329","3"
"8330","1"
"8331","7"
"8332","0"
"8333","1"
"8334","8"
"8335","1"
"8336","1"
"8337","2"
"8338","0"
"8339","2"
"8340","1"
"8341","1"
"8342","1"
"8343","8"
"8344","0"
"8345","5"
"8346","12"
"8347","9"
"8348","1"
"8349","0"
"8350","10"
"8351","0"
"8352","12"
"8353","1"
"8354","0"
"8355","7"
"8356","0"
"8357","2"
"8358","1"
"8359","0"
"8360","1"
"8361","1"
"8362","0"
"8363","1"
"8364","1"
"8365","0"
"8366","1"
"8367","11"
"8368","0"
"8369","1"
"8370","1"
"8371","1"
"8372","6"
"8373","1"
"8374","4"
"8375","5"
"8376","0"
"8377","10"
"8378","0"
"8379","2"
"8380","1"
"8381","1"
"8382","1"
"8383","5"
"8384","3"
"8385","0"
"8386","0"
"8387","3"
"8388","7"
"8389","7"
"8390","3"
"8391","2"
"8392","2"
"8393","0"
"8394","0"
"8395","0"
"8396","9"
"8397","0"
"8398","0"
"8399","0"
"8400","1"
"8401","0"
"8402","1"
"8403","0"
"8404","6"
"8405","1"
"8406","3"
"8407","2"
"8408","1"
"8409","3"
"8410","1"
"8411","0"
"8412","0"
"8413","4"
"8414","0"
"8415","0"
"8416","2"
"8417","1"
"8418","0"
"8419","3"
"8420","0"
"8421","0"
"8422","3"
"8423","1"
"8424","0"
"8425","11"
"8426","1"
"8427","1"
"8428","1"
"8429","1"
"8430","1"
"8431","1"
"8432","1"
"8433","1"
"8434","10"
"8435","7"
"8436","4"
"8437","0"
"8438","0"
"8439","1"
"8440","1"
"8441","10"
"8442","0"
"8443","10"
"8444","1"
"8445","0"
"8446","0"
"8447","1"
"8448","3"
"8449","1"
"8450","1"
"8451","1"
"8452","1"
"8453","5"
"8454","1"
"8455","1"
"8456","2"
"8457","3"
"8458","0"
"8459","0"
"8460","3"
"8461","0"
"8462","12"
"8463","2"
"8464","1"
"8465","0"
"8466","1"
"8467","8"
"8468","3"
"8469","3"
"8470","3"
"8471","0"
"8472","6"
"8473","2"
"8474","1"
"8475","1"
"8476","1"
"8477","4"
"8478","1"
"8479","2"
"8480","0"
"8481","8"
"8482","1"
"8483","7"
"8484","1"
"8485","0"
"8486","0"
"8487","7"
"8488","0"
"8489","1"
"8490","1"
"8491","9"
"8492","1"
"8493","7"
"8494","1"
"8495","1"
"8496","0"
"8497","1"
"8498","0"
"8499","1"
"8500","1"
"8501","1"
"8502","2"
"8503","1"
"8504","1"
"8505","0"
"8506","0"
"8507","1"
"8508","11"
"8509","1"
"8510","1"
"8511","13"
"8512","3"
"8513","1"
"8514","2"
"8515","0"
"8516","1"
"8517","10"
"8518","1"
"8519","1"
"8520","1"
"8521","1"
"8522","1"
"8523","0"
"8524","2"
"8525","0"
"8526","1"
"8527","8"
"8528","1"
"8529","0"
"8530","3"
"8531","1"
"8532","2"
"8533","5"
"8534","9"
"8535","13"
"8536","1"
"8537","2"
"8538","1"
"8539","1"
"8540","0"
"8541","1"
"8542","0"
"8543","1"
"8544","6"
"8545","6"
"8546","1"
"8547","0"
"8548","4"
"8549","2"
"8550","1"
"8551","7"
"8552","1"
"8553","0"
"8554","1"
"8555","8"
"8556","10"
"8557","8"
"8558","1"
"8559","8"
"8560","8"
"8561","12"
"8562","2"
"8563","1"
"8564","10"
"8565","1"
"8566","0"
"8567","1"
"8568","2"
"8569","1"
"8570","1"
"8571","1"
"8572","2"
"8573","0"
"8574","10"
"8575","1"
"8576","1"
"8577","1"
"8578","0"
"8579","2"
"8580","1"
"8581","11"
"8582","14"
"8583","0"
"8584","1"
"8585","0"
"8586","1"
"8587","2"
"8588","10"
"8589","5"
"8590","0"
"8591","3"
"8592","0"
"8593","0"
"8594","0"
"8595","1"
"8596","0"
"8597","10"
"8598","12"
"8599","1"
"8600","1"
"8601","0"
"8602","8"
"8603","0"
"8604","1"
"8605","7"
"8606","1"
"8607","1"
"8608","0"
"8609","3"
"8610","3"
"8611","8"
"8612","8"
"8613","1"
"8614","1"
"8615","1"
"8616","0"
"8617","0"
"8618","10"
"8619","3"
"8620","7"
"8621","0"
"8622","1"
"8623","1"
"8624","0"
"8625","6"
"8626","10"
"8627","11"
"8628","0"
"8629","1"
"8630","0"
"8631","1"
"8632","0"
"8633","3"
"8634","0"
"8635","1"
"8636","1"
"8637","1"
"8638","1"
"8639","0"
"8640","0"
"8641","2"
"8642","0"
"8643","1"
"8644","4"
"8645","1"
"8646","1"
"8647","3"
"8648","1"
"8649","12"
"8650","0"
"8651","1"
"8652","5"
"8653","8"
"8654","0"
"8655","2"
"8656","1"
"8657","11"
"8658","1"
"8659","6"
"8660","1"
"8661","1"
"8662","0"
"8663","1"
"8664","0"
"8665","0"
"8666","1"
"8667","1"
"8668","1"
"8669","3"
"8670","1"
"8671","2"
"8672","3"
"8673","1"
"8674","2"
"8675","1"
"8676","1"
"8677","0"
"8678","2"
"8679","1"
"8680","3"
"8681","0"
"8682","0"
"8683","8"
"8684","3"
"8685","3"
"8686","4"
"8687","1"
"8688","0"
"8689","3"
"8690","1"
"8691","6"
"8692","2"
"8693","1"
"8694","1"
"8695","6"
"8696","4"
"8697","7"
"8698","1"
"8699","1"
"8700","1"
"8701","0"
"8702","3"
"8703","1"
"8704","1"
"8705","0"
"8706","1"
"8707","1"
"8708","0"
"8709","1"
"8710","0"
"8711","0"
"8712","3"
"8713","2"
"8714","0"
"8715","0"
"8716","1"
"8717","1"
"8718","1"
"8719","3"
"8720","0"
"8721","5"
"8722","2"
"8723","3"
"8724","8"
"8725","4"
"8726","0"
"8727","0"
"8728","0"
"8729","0"
"8730","11"
"8731","1"
"8732","3"
"8733","1"
"8734","0"
"8735","3"
"8736","8"
"8737","9"
"8738","1"
"8739","1"
"8740","0"
"8741","1"
"8742","0"
"8743","2"
"8744","7"
"8745","0"
"8746","7"
"8747","1"
"8748","5"
"8749","1"
"8750","6"
"8751","0"
"8752","1"
"8753","0"
"8754","9"
"8755","1"
"8756","0"
"8757","0"
"8758","2"
"8759","0"
"8760","0"
"8761","10"
"8762","1"
"8763","1"
"8764","3"
"8765","2"
"8766","2"
"8767","0"
"8768","8"
"8769","0"
"8770","12"
"8771","0"
"8772","1"
"8773","6"
"8774","5"
"8775","10"
"8776","10"
"8777","0"
"8778","6"
"8779","1"
"8780","0"
"8781","0"
"8782","4"
"8783","1"
"8784","4"
"8785","2"
"8786","5"
"8787","8"
"8788","7"
"8789","3"
"8790","1"
"8791","5"
"8792","3"
"8793","1"
"8794","9"
"8795","1"
"8796","1"
"8797","1"
"8798","1"
"8799","0"
"8800","0"
"8801","1"
"8802","1"
"8803","1"
"8804","1"
"8805","0"
"8806","2"
"8807","1"
"8808","1"
"8809","1"
"8810","3"
"8811","7"
"8812","1"
"8813","7"
"8814","8"
"8815","1"
"8816","1"
"8817","1"
"8818","1"
"8819","6"
"8820","1"
"8821","1"
"8822","0"
"8823","1"
"8824","4"
"8825","1"
"8826","2"
"8827","0"
"8828","1"
"8829","1"
"8830","1"
"8831","1"
"8832","1"
"8833","1"
"8834","9"
"8835","1"
"8836","6"
"8837","2"
"8838","0"
"8839","3"
"8840","2"
"8841","3"
"8842","7"
"8843","2"
"8844","1"
"8845","7"
"8846","8"
"8847","0"
"8848","2"
"8849","2"
"8850","3"
"8851","0"
"8852","2"
"8853","0"
"8854","1"
"8855","12"
"8856","2"
"8857","1"
"8858","6"
"8859","1"
"8860","3"
"8861","3"
"8862","1"
"8863","0"
"8864","0"
"8865","3"
"8866","1"
"8867","1"
"8868","1"
"8869","0"
"8870","0"
"8871","8"
"8872","0"
"8873","7"
"8874","9"
"8875","1"
"8876","3"
"8877","1"
"8878","6"
"8879","1"
"8880","0"
"8881","9"
"8882","1"
"8883","9"
"8884","12"
"8885","9"
"8886","1"
"8887","1"
"8888","3"
"8889","1"
"8890","0"
"8891","2"
"8892","1"
"8893","8"
"8894","1"
"8895","1"
"8896","0"
"8897","1"
"8898","1"
"8899","0"
"8900","1"
"8901","3"
"8902","0"
"8903","1"
"8904","3"
"8905","10"
"8906","1"
"8907","0"
"8908","12"
"8909","7"
"8910","12"
"8911","1"
"8912","8"
"8913","1"
"8914","10"
"8915","3"
"8916","5"
"8917","1"
"8918","3"
"8919","2"
"8920","8"
"8921","0"
"8922","7"
"8923","2"
"8924","1"
"8925","9"
"8926","1"
"8927","0"
"8928","1"
"8929","1"
"8930","1"
"8931","2"
"8932","1"
"8933","0"
"8934","1"
"8935","1"
"8936","2"
"8937","1"
